customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
491,2,Rick,Mattox,rick.mattox@sakilacustomer.org,496,1,14-02-2006 22.04,15-02-2006 4.57
492,2,Lester,Kraus,lester.kraus@sakilacustomer.org,497,1,14-02-2006 22.04,15-02-2006 4.57
493,1,Brent,Harkins,brent.harkins@sakilacustomer.org,498,1,14-02-2006 22.04,15-02-2006 4.57
494,2,Ramon,Choate,ramon.choate@sakilacustomer.org,499,1,14-02-2006 22.04,15-02-2006 4.57
495,2,Charlie,Bess,charlie.bess@sakilacustomer.org,500,1,14-02-2006 22.04,15-02-2006 4.57
496,2,Tyler,Wren,tyler.wren@sakilacustomer.org,501,1,14-02-2006 22.04,15-02-2006 4.57
497,2,Gilbert,Sledge,gilbert.sledge@sakilacustomer.org,502,1,14-02-2006 22.04,15-02-2006 4.57
498,1,Gene,Sanborn,gene.sanborn@sakilacustomer.org,503,1,14-02-2006 22.04,15-02-2006 4.57
499,2,Marc,Outlaw,marc.outlaw@sakilacustomer.org,504,1,14-02-2006 22.04,15-02-2006 4.57
500,1,Reginald,Kinder,reginald.kinder@sakilacustomer.org,505,1,14-02-2006 22.04,15-02-2006 4.57
501,1,Ruben,Geary,ruben.geary@sakilacustomer.org,506,1,14-02-2006 22.04,15-02-2006 4.57
502,1,Brett,Cornwell,brett.cornwell@sakilacustomer.org,507,1,14-02-2006 22.04,15-02-2006 4.57
503,1,Angel,Barclay,angel.barclay@sakilacustomer.org,508,1,14-02-2006 22.04,15-02-2006 4.57
504,1,Nathaniel,Adam,nathaniel.adam@sakilacustomer.org,509,1,14-02-2006 22.04,15-02-2006 4.57
505,1,Rafael,Abney,rafael.abney@sakilacustomer.org,510,1,14-02-2006 22.04,15-02-2006 4.57
506,2,Leslie,Seward,leslie.seward@sakilacustomer.org,511,1,14-02-2006 22.04,15-02-2006 4.57
507,2,Edgar,Rhoads,edgar.rhoads@sakilacustomer.org,512,1,14-02-2006 22.04,15-02-2006 4.57
508,2,Milton,Howland,milton.howland@sakilacustomer.org,513,1,14-02-2006 22.04,15-02-2006 4.57
509,1,Raul,Fortier,raul.fortier@sakilacustomer.org,514,1,14-02-2006 22.04,15-02-2006 4.57
510,2,Ben,Easter,ben.easter@sakilacustomer.org,515,0,14-02-2006 22.04,15-02-2006 4.57
511,1,Chester,Benner,chester.benner@sakilacustomer.org,516,1,14-02-2006 22.04,15-02-2006 4.57
512,1,Cecil,Vines,cecil.vines@sakilacustomer.org,517,1,14-02-2006 22.04,15-02-2006 4.57
513,2,Duane,Tubbs,duane.tubbs@sakilacustomer.org,519,1,14-02-2006 22.04,15-02-2006 4.57
514,2,Franklin,Troutman,franklin.troutman@sakilacustomer.org,520,1,14-02-2006 22.04,15-02-2006 4.57
515,1,Andre,Rapp,andre.rapp@sakilacustomer.org,521,1,14-02-2006 22.04,15-02-2006 4.57
516,2,Elmer,Noe,elmer.noe@sakilacustomer.org,522,1,14-02-2006 22.04,15-02-2006 4.57
517,2,Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,523,1,14-02-2006 22.04,15-02-2006 4.57
518,1,Gabriel,Harder,gabriel.harder@sakilacustomer.org,524,1,14-02-2006 22.04,15-02-2006 4.57
519,2,Ron,Deluca,ron.deluca@sakilacustomer.org,525,1,14-02-2006 22.04,15-02-2006 4.57
520,2,Mitchell,Westmoreland,mitchell.westmoreland@sakilacustomer.org,526,1,14-02-2006 22.04,15-02-2006 4.57
521,2,Roland,South,roland.south@sakilacustomer.org,527,1,14-02-2006 22.04,15-02-2006 4.57
522,2,Arnold,Havens,arnold.havens@sakilacustomer.org,528,1,14-02-2006 22.04,15-02-2006 4.57
523,1,Harvey,Guajardo,harvey.guajardo@sakilacustomer.org,529,1,14-02-2006 22.04,15-02-2006 4.57
524,1,Jared,Ely,jared.ely@sakilacustomer.org,530,1,14-02-2006 22.04,15-02-2006 4.57
525,2,Adrian,Clary,adrian.clary@sakilacustomer.org,531,1,14-02-2006 22.04,15-02-2006 4.57
526,2,Karl,Seal,karl.seal@sakilacustomer.org,532,1,14-02-2006 22.04,15-02-2006 4.57
527,1,Cory,Meehan,cory.meehan@sakilacustomer.org,533,1,14-02-2006 22.04,15-02-2006 4.57
528,1,Claude,Herzog,claude.herzog@sakilacustomer.org,534,1,14-02-2006 22.04,15-02-2006 4.57
529,2,Erik,Guillen,erik.guillen@sakilacustomer.org,535,1,14-02-2006 22.04,15-02-2006 4.57
530,2,Darryl,Ashcraft,darryl.ashcraft@sakilacustomer.org,536,1,14-02-2006 22.04,15-02-2006 4.57
531,2,Jamie,Waugh,jamie.waugh@sakilacustomer.org,537,1,14-02-2006 22.04,15-02-2006 4.57
532,2,Neil,Renner,neil.renner@sakilacustomer.org,538,1,14-02-2006 22.04,15-02-2006 4.57
533,1,Jessie,Milam,jessie.milam@sakilacustomer.org,539,1,14-02-2006 22.04,15-02-2006 4.57
534,1,Christian,Jung,christian.jung@sakilacustomer.org,540,0,14-02-2006 22.04,15-02-2006 4.57
535,1,Javier,Elrod,javier.elrod@sakilacustomer.org,541,1,14-02-2006 22.04,15-02-2006 4.57
536,2,Fernando,Churchill,fernando.churchill@sakilacustomer.org,542,1,14-02-2006 22.04,15-02-2006 4.57
537,2,Clinton,Buford,clinton.buford@sakilacustomer.org,543,1,14-02-2006 22.04,15-02-2006 4.57
538,2,Ted,Breaux,ted.breaux@sakilacustomer.org,544,1,14-02-2006 22.04,15-02-2006 4.57
539,1,Mathew,Bolin,mathew.bolin@sakilacustomer.org,545,1,14-02-2006 22.04,15-02-2006 4.57
540,1,Tyrone,Asher,tyrone.asher@sakilacustomer.org,546,1,14-02-2006 22.04,15-02-2006 4.57
541,2,Darren,Windham,darren.windham@sakilacustomer.org,547,1,14-02-2006 22.04,15-02-2006 4.57
542,2,Lonnie,Tirado,lonnie.tirado@sakilacustomer.org,548,1,14-02-2006 22.04,15-02-2006 4.57
543,1,Lance,Pemberton,lance.pemberton@sakilacustomer.org,549,1,14-02-2006 22.04,15-02-2006 4.57
544,2,Cody,Nolen,cody.nolen@sakilacustomer.org,550,1,14-02-2006 22.04,15-02-2006 4.57
545,2,Julio,Noland,julio.noland@sakilacustomer.org,551,1,14-02-2006 22.04,15-02-2006 4.57
546,1,Kelly,Knott,kelly.knott@sakilacustomer.org,552,1,14-02-2006 22.04,15-02-2006 4.57
547,1,Kurt,Emmons,kurt.emmons@sakilacustomer.org,553,1,14-02-2006 22.04,15-02-2006 4.57
548,1,Allan,Cornish,allan.cornish@sakilacustomer.org,554,1,14-02-2006 22.04,15-02-2006 4.57
549,1,Nelson,Christenson,nelson.christenson@sakilacustomer.org,555,1,14-02-2006 22.04,15-02-2006 4.57
550,2,Guy,Brownlee,guy.brownlee@sakilacustomer.org,556,1,14-02-2006 22.04,15-02-2006 4.57
551,2,Clayton,Barbee,clayton.barbee@sakilacustomer.org,557,1,14-02-2006 22.04,15-02-2006 4.57
552,2,Hugh,Waldrop,hugh.waldrop@sakilacustomer.org,558,1,14-02-2006 22.04,15-02-2006 4.57
553,1,Max,Pitt,max.pitt@sakilacustomer.org,559,1,14-02-2006 22.04,15-02-2006 4.57
554,1,Dwayne,Olvera,dwayne.olvera@sakilacustomer.org,560,1,14-02-2006 22.04,15-02-2006 4.57
555,1,Dwight,Lombardi,dwight.lombardi@sakilacustomer.org,561,1,14-02-2006 22.04,15-02-2006 4.57
556,2,Armando,Gruber,armando.gruber@sakilacustomer.org,562,1,14-02-2006 22.04,15-02-2006 4.57
557,1,Felix,Gaffney,felix.gaffney@sakilacustomer.org,563,1,14-02-2006 22.04,15-02-2006 4.57
558,1,Jimmie,Eggleston,jimmie.eggleston@sakilacustomer.org,564,0,14-02-2006 22.04,15-02-2006 4.57
559,2,Everett,Banda,everett.banda@sakilacustomer.org,565,1,14-02-2006 22.04,15-02-2006 4.57
560,1,Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,566,1,14-02-2006 22.04,15-02-2006 4.57
561,2,Ian,Still,ian.still@sakilacustomer.org,567,1,14-02-2006 22.04,15-02-2006 4.57
562,1,Wallace,Slone,wallace.slone@sakilacustomer.org,568,1,14-02-2006 22.04,15-02-2006 4.57
563,2,Ken,Prewitt,ken.prewitt@sakilacustomer.org,569,1,14-02-2006 22.04,15-02-2006 4.57
564,2,Bob,Pfeiffer,bob.pfeiffer@sakilacustomer.org,570,1,14-02-2006 22.04,15-02-2006 4.57
565,2,Jaime,Nettles,jaime.nettles@sakilacustomer.org,571,1,14-02-2006 22.04,15-02-2006 4.57
566,1,Casey,Mena,casey.mena@sakilacustomer.org,572,1,14-02-2006 22.04,15-02-2006 4.57
567,2,Alfredo,Mcadams,alfredo.mcadams@sakilacustomer.org,573,1,14-02-2006 22.04,15-02-2006 4.57
568,2,Alberto,Henning,alberto.henning@sakilacustomer.org,574,1,14-02-2006 22.04,15-02-2006 4.57
569,2,Dave,Gardiner,dave.gardiner@sakilacustomer.org,575,1,14-02-2006 22.04,15-02-2006 4.57
570,2,Ivan,Cromwell,ivan.cromwell@sakilacustomer.org,576,1,14-02-2006 22.04,15-02-2006 4.57
571,2,Johnnie,Chisholm,johnnie.chisholm@sakilacustomer.org,577,1,14-02-2006 22.04,15-02-2006 4.57
572,1,Sidney,Burleson,sidney.burleson@sakilacustomer.org,578,1,14-02-2006 22.04,15-02-2006 4.57
573,1,Byron,Box,byron.box@sakilacustomer.org,579,1,14-02-2006 22.04,15-02-2006 4.57
574,2,Julian,Vest,julian.vest@sakilacustomer.org,580,1,14-02-2006 22.04,15-02-2006 4.57
575,2,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,581,1,14-02-2006 22.04,15-02-2006 4.57
576,2,Morris,Mccarter,morris.mccarter@sakilacustomer.org,582,1,14-02-2006 22.04,15-02-2006 4.57
577,2,Clifton,Malcolm,clifton.malcolm@sakilacustomer.org,583,1,14-02-2006 22.04,15-02-2006 4.57
578,2,Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,584,1,14-02-2006 22.04,15-02-2006 4.57
579,2,Daryl,Larue,daryl.larue@sakilacustomer.org,585,1,14-02-2006 22.04,15-02-2006 4.57
580,1,Ross,Grey,ross.grey@sakilacustomer.org,586,1,14-02-2006 22.04,15-02-2006 4.57
581,1,Virgil,Wofford,virgil.wofford@sakilacustomer.org,587,1,14-02-2006 22.04,15-02-2006 4.57
582,2,Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,588,1,14-02-2006 22.04,15-02-2006 4.57
583,1,Marshall,Thorn,marshall.thorn@sakilacustomer.org,589,1,14-02-2006 22.04,15-02-2006 4.57
584,2,Salvador,Teel,salvador.teel@sakilacustomer.org,590,1,14-02-2006 22.04,15-02-2006 4.57
585,1,Perry,Swafford,perry.swafford@sakilacustomer.org,591,1,14-02-2006 22.04,15-02-2006 4.57
586,1,Kirk,Stclair,kirk.stclair@sakilacustomer.org,592,1,14-02-2006 22.04,15-02-2006 4.57
587,1,Sergio,Stanfield,sergio.stanfield@sakilacustomer.org,593,1,14-02-2006 22.04,15-02-2006 4.57
588,1,Marion,Ocampo,marion.ocampo@sakilacustomer.org,594,1,14-02-2006 22.04,15-02-2006 4.57
589,1,Tracy,Herrmann,tracy.herrmann@sakilacustomer.org,595,1,14-02-2006 22.04,15-02-2006 4.57
590,2,Seth,Hannon,seth.hannon@sakilacustomer.org,596,1,14-02-2006 22.04,15-02-2006 4.57
591,1,Kent,Arsenault,kent.arsenault@sakilacustomer.org,597,1,14-02-2006 22.04,15-02-2006 4.57
592,1,Terrance,Roush,terrance.roush@sakilacustomer.org,598,0,14-02-2006 22.04,15-02-2006 4.57
593,2,Rene,Mcalister,rene.mcalister@sakilacustomer.org,599,1,14-02-2006 22.04,15-02-2006 4.57
594,1,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,600,1,14-02-2006 22.04,15-02-2006 4.57
595,1,Terrence,Gunderson,terrence.gunderson@sakilacustomer.org,601,1,14-02-2006 22.04,15-02-2006 4.57
596,1,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,602,1,14-02-2006 22.04,15-02-2006 4.57
597,1,Freddie,Duggan,freddie.duggan@sakilacustomer.org,603,1,14-02-2006 22.04,15-02-2006 4.57
598,1,Wade,Delvalle,wade.delvalle@sakilacustomer.org,604,1,14-02-2006 22.04,15-02-2006 4.57
599,2,Austin,Cintron,austin.cintron@sakilacustomer.org,605,1,14-02-2006 22.04,15-02-2006 4.57
